account_id,customer_id,account_type,currency,balance,opened_date,status
ACC_005874,CUST_02963,checking,USD,10751.97,2023-02-06,closed
ACC_005875,CUST_03394,savings,EUR,3770.4,2024-11-08,active
ACC_005876,CUST_01929,savings,EUR,6405.18,2023-09-12,suspended
ACC_005877,CUST_01183,savings,USD,5458.52,2024-10-12,closed
ACC_005878,CUST_00975,checking,USD,4129.32,2022-12-02,suspended
ACC_005879,CUST_04745,savings,GBP,2874.08,2021-10-03,active
ACC_005880,CUST_01867,checking,USD,11167.55,2025-08-23,suspended
ACC_005881,CUST_00463,savings,USD,4334.38,2026-01-22,closed
ACC_005882,CUST_02591,checking,USD,7626.75,2026-01-11,suspended
ACC_005883,CUST_03670,savings,USD,4971.06,2021-04-20,suspended
ACC_005884,CUST_02298,checking,EUR,3623.84,2023-05-28,suspended
ACC_005885,CUST_02645,checking,GBP,$5324.87,2022-05-15,suspended
ACC_005886,CUST_03646,checking,EUR,5924.34,2024-11-13,closed
ACC_005887,CUST_02571,savings,USD,3591.24,2021-11-04,suspended
ACC_005888,CUST_00634,savings,EUR,2706.14,2022-01-04,suspended
ACC_005889,CUST_01721,checking,USD,6428.52,2023-09-16,active
ACC_005890,CUST_02889,savings,EUR,5349.1,2022-08-09,closed
ACC_005891,CUST_04935,savings,USD,3043.83,2022-07-17,suspended
ACC_005892,CUST_02478,checking,USD,2184.69,2025-01-02,suspended
ACC_005893,CUST_03199,savings,EUR,6047.84,2022-01-29,suspended
ACC_005894,CUST_01721,checking,USD,-754.24,2021-03-28,suspended
ACC_005895,CUST_03631,checking,GBP,4218.2,2024-01-05,suspended
ACC_005896,CUST_00187,savings,GBP,5405.26,2024-04-15,suspended
ACC_005897,CUST_03923,checking,GBP,10213.02,31-02-2020,active
ACC_005898,CUST_01948,checking,USD,5031.44,2026-02-05,active
ACC_005899,CUST_01477,savings,USD,4096.43,2021-02-28,suspended
ACC_005900,CUST_04936,savings,USD,5853.68,2021-08-25,closed
ACC_005901,CUST_00722,savings,GBP,2850.38,31-02-2020,suspended
ACC_005902,CUST_04423,checking,USD,4343.19,2022-05-23,active
ACC_005903,CUST_04184,savings,GBP,5087.91,2021-12-14,suspended
ACC_005904,CUST_04001,savings,EUR,6888.54,2023-09-13,closed
ACC_005905,CUST_04882,savings,GBP,2981.0,2022-07-05,active
ACC_005906,CUST_03724,savings,GBP,4982.83,2023-07-07,closed
ACC_005907,CUST_01202,savings,EUR,-373.05,2024-09-13,suspended
ACC_005908,CUST_04970,savings,GBP,6550.04,2023-12-26,closed
ACC_005909,CUST_04189,checking,USD,4308.68,2021-10-05,closed
ACC_005910,CUST_04976,checking,GBP,10652.95,2024-12-02,active
ACC_005911,CUST_02590,savings,EUR,6054.01,2022-11-10,closed
ACC_005912,CUST_02686,checking,USD,2399.03,2021-04-01,suspended
ACC_005913,CUST_03389,savings,GBP,1718.94,2022-11-04,closed
ACC_005914,CUST_02902,checking,GBP,6985.1,2025-06-19,closed
ACC_005915,CUST_03622,savings,USD,10389.29,2025-10-21,active
ACC_005916,CUST_01399,savings,GBP,9470.49,2022-08-07,closed
ACC_005917,CUST_02697,checking,USD,$1361.93,2022-07-15,active
ACC_005918,CUST_02607,checking,USD,5609.88,2025-02-17,active
ACC_005919,CUST_02928,savings,USD,8381.06,2021-04-05,active
ACC_005920,CUST_04299,checking,USD,976.52,2022-04-30,suspended
ACC_005921,CUST_01823,checking,USD,8112.1,2022-06-15,closed
ACC_005922,CUST_02157,savings,EUR,2891.64,2022-11-21,closed
ACC_005923,CUST_04170,savings,GBP,4353.58,2023-12-26,active
ACC_005924,CUST_02550,savings,EUR,5829.9,2022-08-05,closed
ACC_005925,CUST_99999,savings,GBP,8204.95,2024-10-15,active
ACC_005926,CUST_02643,savings,GBP,9595.72,31-02-2020,closed
ACC_005927,CUST_04388,checking,GBP,4031.2,2022-12-18,closed
ACC_005928,CUST_03223,savings,USD,3561.08,2022-02-13,active
ACC_005929,CUST_04774,checking,EUR,3361.31,2025-03-18,suspended
ACC_005930,CUST_03656,savings,GBP,7338.75,2025-03-31,active
ACC_005931,CUST_02478,checking,EUR,7986.67,2024-03-29,closed
ACC_005932,CUST_04197,checking,EUR,7683.24,2021-08-09,closed
ACC_005933,CUST_03875,checking,GBP,5809.37,2023-12-17,active
ACC_005934,CUST_03467,checking,EUR,6105.34,2026-01-04,active
ACC_005935,CUST_00543,checking,GBP,4308.89,2021-11-29,active
ACC_005936,CUST_02615,checking,GBP,4588.69,2025-08-26,closed
ACC_005937,CUST_04145,savings,GBP,7561.92,2024-02-12,closed
ACC_005938,CUST_04770,checking,EUR,5792.88,2022-09-08,closed
ACC_005939,CUST_01312,savings,USD,3580.5,2021-07-21,closed
ACC_005940,CUST_01913,savings,USD,8297.98,2024-01-21,closed
ACC_005941,CUST_04583,savings,USD,3176.49,2021-12-09,active
ACC_005942,CUST_01119,savings,EUR,5437.09,2023-09-01,suspended
ACC_005943,CUST_03017,checking,USD,1279.94,2023-07-08,active
ACC_005944,CUST_01857,savings,GBP,2162.6,2025-12-23,closed
ACC_005945,CUST_99999,checking,USD,5057.32,2024-11-09,closed
ACC_005946,CUST_00565,checking,USD,2911.27,2025-01-30,suspended
ACC_005947,CUST_99999,savings,USD,4312.55,2022-06-14,closed
ACC_005948,CUST_03187,savings,EUR,8639.81,2026-01-24,active
ACC_005949,CUST_02456,checking,EUR,4625.73,2021-02-26,closed
ACC_005950,CUST_02085,checking,GBP,7699.55,2025-03-26,suspended
ACC_005951,CUST_01002,checking,USD,2657.86,2023-11-14,suspended
ACC_005952,CUST_04688,checking,USD,$6646.71,2025-05-02,closed
ACC_005953,CUST_00674,checking,EUR,1999.43,2024-10-14,suspended
ACC_005954,CUST_04995,savings,EUR,4250.66,2022-07-31,active
ACC_005955,CUST_03620,savings,EUR,6768.48,2025-03-19,active
ACC_005956,CUST_01323,savings,GBP,5038.27,31-02-2020,suspended
ACC_005957,CUST_00770,checking,USD,7826.9,2025-07-20,suspended
ACC_005958,CUST_00588,checking,GBP,7002.54,2021-03-19,active
ACC_005959,CUST_02456,checking,USD,4074.78,2022-01-22,closed
ACC_005960,CUST_03167,savings,USD,8890.85,2025-08-22,suspended
ACC_005961,CUST_02090,savings,USD,6308.92,2023-08-14,closed
ACC_005962,CUST_03684,checking,GBP,4268.93,2025-02-28,suspended
ACC_005963,CUST_01052,savings,USD,5437.3,2021-04-15,closed
ACC_005964,CUST_02364,savings,GBP,5272.75,2023-01-10,active
ACC_005965,CUST_01241,checking,USD,5604.78,2025-05-23,closed
ACC_005966,CUST_00242,checking,USD,4574.72,2022-08-02,active
ACC_005967,CUST_00954,savings,EUR,6117.58,2023-12-12,closed
ACC_005968,CUST_03706,checking,GBP,7369.46,2026-02-19,suspended
ACC_005969,CUST_03092,checking,EUR,6276.69,2022-08-07,closed
ACC_005970,CUST_00638,savings,GBP,$6174.59,2022-05-04,closed
ACC_005971,CUST_03228,savings,EUR,4697.96,2021-02-28,active
ACC_005972,CUST_00262,savings,GBP,2341.75,2022-03-09,active
ACC_005973,CUST_01803,checking,USD,1611.97,2025-07-24,suspended
ACC_005974,CUST_04458,savings,GBP,2877.27,2024-03-19,active
ACC_005975,CUST_03585,checking,USD,3745.99,2022-08-19,active
ACC_005976,CUST_03448,checking,EUR,10015.37,2023-02-02,suspended
ACC_005977,CUST_00132,savings,EUR,8754.98,2025-04-27,closed
ACC_005978,CUST_00591,checking,GBP,3220.05,2024-11-15,suspended
ACC_005979,CUST_99999,checking,EUR,6349.11,2021-12-31,active
ACC_005980,CUST_02247,checking,GBP,4797.13,2021-03-19,suspended
ACC_005981,CUST_01345,savings,GBP,5707.97,2022-09-06,closed
ACC_005982,CUST_00513,checking,EUR,3354.14,2025-07-25,closed
ACC_005983,CUST_02953,checking,EUR,11725.28,2025-08-09,active
ACC_005984,CUST_03087,savings,GBP,10593.5,2026-01-04,suspended
ACC_005985,CUST_03143,savings,EUR,4122.15,31-02-2020,active
ACC_005986,CUST_03109,savings,GBP,3211.01,2022-03-05,suspended
ACC_005987,CUST_04788,checking,USD,7776.42,2025-04-27,suspended
ACC_005988,CUST_03124,checking,EUR,1370.99,2025-11-07,suspended
ACC_005989,CUST_01293,savings,EUR,7537.84,2022-02-05,suspended
ACC_005990,CUST_03593,checking,EUR,5376.4,2022-03-06,active
ACC_005991,CUST_02446,savings,GBP,697.71,2024-09-05,active
ACC_005992,CUST_99999,checking,GBP,4544.69,2024-07-03,active
ACC_005993,CUST_02740,checking,GBP,3032.74,2022-03-19,suspended
ACC_005994,CUST_01706,checking,EUR,5485.34,2023-07-17,suspended
ACC_005995,CUST_02095,checking,EUR,5172.52,2023-09-10,active
ACC_005996,CUST_01479,savings,USD,958.06,2026-01-24,active
ACC_005997,CUST_02463,checking,GBP,3997.57,31-02-2020,active
ACC_005998,CUST_00541,checking,EUR,6724.16,2021-04-06,closed
ACC_005999,CUST_03096,savings,EUR,7240.72,2023-05-31,suspended
ACC_006000,CUST_03950,checking,USD,3910.83,2022-01-22,active
ACC_006001,CUST_01219,checking,GBP,6373.31,2025-08-05,active
ACC_006002,CUST_02135,checking,USD,5799.14,2021-11-03,suspended
ACC_006003,CUST_03822,checking,GBP,4842.07,2023-01-14,active
ACC_006004,CUST_01097,savings,EUR,6391.64,2026-01-17,active
ACC_006005,CUST_04777,checking,EUR,2224.39,2024-08-27,active
ACC_006006,CUST_03611,checking,USD,5002.91,2025-05-14,closed
ACC_006007,CUST_03480,savings,USD,188.18,2025-01-18,active
ACC_006008,CUST_00424,checking,USD,4837.62,2025-07-29,active
ACC_006009,CUST_00489,savings,USD,9275.08,2025-11-19,suspended
ACC_006010,CUST_04390,checking,GBP,4041.42,2022-03-24,active
ACC_006011,CUST_02556,savings,USD,8975.12,2022-07-02,active
ACC_006012,CUST_02658,savings,GBP,4089.24,2023-11-16,closed
ACC_006013,CUST_01874,checking,EUR,1745.84,2022-09-29,suspended
ACC_006014,CUST_03379,savings,USD,6996.18,2023-04-09,active
ACC_006015,CUST_00121,checking,USD,6391.8,2023-08-09,active
ACC_006016,CUST_04495,checking,GBP,11957.02,2023-01-31,active
ACC_006017,CUST_03320,checking,EUR,2062.11,2023-08-29,closed
ACC_006018,CUST_01055,checking,EUR,6069.24,2021-08-15,active
ACC_006019,CUST_03330,savings,GBP,6176.13,2021-08-27,closed
ACC_006020,CUST_04736,savings,GBP,8174.55,2022-01-08,suspended
ACC_006021,CUST_00590,checking,EUR,$6589.4,2021-08-15,active
ACC_006022,CUST_01607,savings,EUR,4135.77,2025-12-23,active
ACC_006023,CUST_00432,savings,GBP,1786.78,2022-01-17,active
ACC_006024,CUST_01515,checking,EUR,6039.87,2024-05-22,suspended
ACC_006025,CUST_02745,savings,USD,6123.26,2023-05-19,closed
ACC_006026,CUST_01131,savings,EUR,6894.25,2023-07-03,unknown
ACC_006027,CUST_00782,savings,EUR,4131.7,2023-03-06,active
ACC_006028,CUST_00223,checking,EUR,5834.45,2022-10-16,closed
ACC_006029,CUST_00300,savings,EUR,367.55,2023-11-20,active
ACC_006030,CUST_02097,checking,USD,1912.26,2022-07-22,suspended
ACC_006031,CUST_04639,savings,GBP,7806.59,2024-10-28,active
ACC_006032,CUST_03291,checking,GBP,5539.51,2025-07-16,active
ACC_006033,CUST_04254,savings,GBP,6427.46,2022-03-04,active
ACC_006034,CUST_01119,checking,GBP,3204.94,2025-01-17,active
ACC_006035,CUST_02617,savings,USD,2823.64,2023-03-17,active
ACC_006036,CUST_01508,savings,GBP,3729.35,2025-01-25,closed
ACC_006037,CUST_03094,savings,USD,5713.05,2024-04-28,active
ACC_006038,CUST_00783,savings,GBP,7057.75,2023-12-08,active
ACC_006039,CUST_01701,checking,USD,4252.67,2023-12-14,closed
ACC_006040,CUST_01712,savings,USD,$21.25,2023-10-17,active
ACC_006041,CUST_01576,savings,USD,6203.11,2023-09-22,active
ACC_006042,CUST_02978,savings,USD,5801.16,2022-11-13,closed
ACC_006043,CUST_00956,savings,GBP,6437.52,2022-12-21,active
ACC_006044,CUST_04896,checking,EUR,7569.49,2023-05-14,closed
ACC_006045,CUST_02320,checking,GBP,7332.68,2024-12-27,active
ACC_006046,CUST_99999,savings,USD,9082.44,2024-04-29,closed
ACC_006047,CUST_02444,checking,USD,5085.25,2022-02-17,closed
ACC_006048,CUST_03507,savings,GBP,3704.22,2024-03-31,closed
ACC_006049,CUST_04781,checking,EUR,8122.52,2024-03-11,active
ACC_006050,CUST_02192,savings,USD,7725.07,2021-12-12,active
ACC_006051,CUST_04778,checking,GBP,4301.44,2025-01-28,closed
ACC_006052,CUST_03717,checking,USD,8317.66,2022-10-19,active
ACC_006053,CUST_02266,checking,GBP,5223.59,2021-11-13,suspended
ACC_006054,CUST_03865,savings,EUR,8828.97,2023-10-22,closed
ACC_006055,CUST_00754,checking,USD,10187.65,2024-12-04,active
ACC_006056,CUST_03142,checking,EUR,$12923.22,2023-08-11,closed
ACC_006057,CUST_04609,savings,EUR,5186.71,2021-11-07,closed
ACC_006058,CUST_03195,savings,EUR,9246.29,2023-08-09,active
ACC_006059,CUST_04185,savings,USD,7561.54,2022-03-10,unknown
ACC_006060,CUST_03411,checking,GBP,7840.88,2026-01-07,closed
ACC_006061,CUST_03872,checking,GBP,6273.3,2023-08-20,active
ACC_006062,CUST_03312,checking,GBP,7853.31,2024-02-09,closed
ACC_006063,CUST_03617,checking,EUR,877.75,2023-02-25,unknown
ACC_006064,CUST_02603,savings,EUR,4913.47,2024-03-05,active
ACC_006065,CUST_04597,checking,GBP,3039.56,2022-11-22,suspended
ACC_006066,CUST_04723,checking,USD,2788.65,2025-07-28,active
ACC_006067,CUST_01262,checking,GBP,693.49,2024-06-08,suspended
ACC_006068,CUST_03180,checking,USD,3419.86,2022-01-11,active
ACC_006069,CUST_02439,savings,EUR,4477.55,2025-09-05,closed
ACC_006070,CUST_00670,savings,USD,5552.93,2023-10-05,closed
ACC_006071,CUST_03427,savings,USD,4962.71,2023-05-31,suspended
ACC_006072,CUST_04481,savings,EUR,8157.02,2025-06-12,closed
ACC_006073,CUST_01740,checking,EUR,2311.99,2024-06-01,suspended
ACC_006074,CUST_02691,checking,GBP,-830.97,2022-10-05,suspended
ACC_006075,CUST_04732,savings,EUR,6594.35,2023-08-26,active
ACC_006076,CUST_03221,savings,EUR,4859.81,2026-01-02,suspended
ACC_006077,CUST_03853,savings,USD,4797.53,2021-12-21,suspended
ACC_006078,CUST_04475,savings,EUR,2861.65,2022-05-08,active
ACC_006079,CUST_02903,savings,USD,7727.41,2023-12-28,suspended
ACC_006080,CUST_00682,savings,EUR,3742.81,2024-01-19,suspended
ACC_006081,CUST_01611,checking,GBP,2349.28,2021-10-13,active
ACC_006082,CUST_02005,savings,EUR,10022.78,2026-01-30,active
ACC_006083,CUST_03882,savings,EUR,$7074.72,2024-05-14,active
ACC_006084,CUST_99999,savings,GBP,4879.53,2021-02-25,active
ACC_006085,CUST_02243,checking,EUR,-2323.73,2022-10-28,suspended
ACC_006086,CUST_00156,savings,EUR,4293.73,2024-11-18,suspended
ACC_006087,CUST_02253,savings,GBP,4935.15,2022-10-08,active
ACC_006088,CUST_01003,checking,EUR,9391.05,2022-10-31,active
ACC_006089,CUST_04850,checking,EUR,-249.93,2022-08-02,closed
ACC_006090,CUST_01506,checking,USD,9680.77,2022-04-05,closed
ACC_006091,CUST_01180,savings,EUR,6310.8,2023-01-03,suspended
ACC_006092,CUST_02429,checking,EUR,1377.25,2021-07-05,active
ACC_006093,CUST_01566,savings,EUR,7765.45,2025-05-20,active
ACC_006094,CUST_04792,checking,GBP,$4268.38,2023-04-23,active
ACC_006095,CUST_03239,checking,USD,14.37,2023-05-02,suspended
ACC_006096,CUST_00654,savings,GBP,3666.74,2022-08-17,suspended
ACC_006097,CUST_03388,checking,USD,5764.72,2025-08-22,closed
ACC_006098,CUST_04646,checking,GBP,5185.81,2026-01-02,suspended
ACC_006099,CUST_03358,checking,USD,6930.43,2022-07-16,active
ACC_006100,CUST_03372,savings,GBP,8292.29,2022-11-21,closed
ACC_006101,CUST_01807,savings,GBP,1704.3,2025-08-20,active
ACC_006102,CUST_03191,savings,GBP,4937.29,2024-10-16,closed
ACC_006103,CUST_04679,savings,GBP,3170.13,2023-04-05,closed
ACC_006104,CUST_02022,checking,USD,1253.21,2022-09-23,suspended
ACC_006105,CUST_00277,savings,GBP,4844.48,31-02-2020,active
ACC_006106,CUST_01897,checking,EUR,6295.0,2021-04-29,active
ACC_006107,CUST_03901,checking,EUR,6472.03,2024-01-23,suspended
ACC_006108,CUST_99999,checking,USD,3814.36,2025-03-23,active
ACC_006109,CUST_02305,savings,USD,1976.39,2024-03-03,suspended
ACC_006110,CUST_02173,savings,USD,3066.11,2024-07-30,active
ACC_006111,CUST_00582,checking,EUR,-630.5,2021-06-21,suspended
ACC_006112,CUST_01773,savings,GBP,1432.09,2022-01-03,closed
ACC_006113,CUST_04459,savings,GBP,1692.13,2023-08-17,closed
ACC_006114,CUST_00085,checking,USD,7535.91,2023-06-21,suspended
ACC_006115,CUST_04835,savings,GBP,7533.21,2023-11-12,active
ACC_006116,CUST_02552,savings,GBP,11388.44,2022-04-11,active
ACC_006117,CUST_04338,checking,EUR,5720.98,2021-05-21,active
ACC_006118,CUST_03311,savings,USD,3548.34,2023-08-13,active
ACC_006119,CUST_04933,savings,GBP,5035.92,2024-01-26,closed
ACC_006120,CUST_01182,savings,GBP,4492.32,2025-10-02,closed
ACC_006121,CUST_04111,checking,EUR,3104.84,2025-11-17,suspended
ACC_006122,CUST_02139,savings,GBP,5959.77,2022-09-24,active
ACC_006123,CUST_02615,savings,GBP,5580.07,2023-07-05,closed
ACC_006124,CUST_00502,checking,USD,4752.26,2024-12-30,suspended
ACC_006125,CUST_00787,checking,USD,4117.13,2025-08-17,active
ACC_006126,CUST_01682,checking,GBP,6895.7,2021-02-20,active
ACC_006127,CUST_02653,checking,GBP,3338.78,2024-08-07,suspended
ACC_006128,CUST_00707,checking,GBP,3790.52,2024-01-14,unknown
ACC_006129,CUST_01107,savings,USD,6425.25,2023-10-13,suspended
ACC_006130,CUST_02534,savings,GBP,8034.44,2024-04-18,closed
ACC_006131,CUST_03800,savings,GBP,7760.41,2023-07-24,suspended
ACC_006132,CUST_04551,savings,EUR,4221.24,2022-07-29,active
ACC_006133,CUST_00976,savings,USD,1206.96,2022-07-28,closed
ACC_006134,CUST_02450,checking,GBP,4131.53,2025-08-18,closed
ACC_006135,CUST_00615,savings,EUR,5220.52,2022-05-06,closed
ACC_006136,CUST_04178,checking,EUR,1657.33,2022-08-28,closed
ACC_006137,CUST_02413,checking,GBP,4075.71,2023-10-10,unknown
ACC_006138,CUST_00587,savings,USD,$8621.3,2022-06-06,active
ACC_006139,CUST_00307,checking,EUR,5442.44,2025-06-15,suspended
ACC_006140,CUST_00910,checking,GBP,3378.23,2024-05-20,suspended
ACC_006141,CUST_02345,savings,GBP,5086.52,2025-01-21,suspended
ACC_006142,CUST_01243,savings,EUR,5251.24,2023-06-15,closed
ACC_006143,CUST_00392,savings,USD,$3879.95,2022-06-18,active
ACC_006144,CUST_00675,checking,GBP,7317.14,2023-08-22,closed
ACC_006145,CUST_00421,checking,USD,-485.21,2021-12-16,suspended
ACC_006146,CUST_03549,savings,EUR,6415.28,2025-09-23,active
ACC_006147,CUST_03330,checking,EUR,3280.56,2021-03-23,closed
ACC_006148,CUST_01369,checking,GBP,8137.11,2025-11-12,suspended
ACC_006149,CUST_04070,checking,GBP,1176.07,2022-12-21,active
ACC_006150,CUST_01138,checking,EUR,7815.73,2024-01-03,closed
ACC_006151,CUST_00532,checking,USD,2632.2,2022-08-14,suspended
ACC_006152,CUST_04892,checking,USD,5965.96,2023-03-12,suspended
ACC_006153,CUST_02940,checking,EUR,3605.0,2024-01-04,suspended
ACC_006154,CUST_02312,savings,GBP,8381.63,2025-04-16,active
ACC_006155,CUST_03024,savings,USD,4426.76,2022-09-22,suspended
ACC_006156,CUST_02791,checking,EUR,2830.82,2025-11-18,closed
ACC_006157,CUST_03292,savings,EUR,9197.3,2022-08-05,closed
ACC_006158,CUST_04135,checking,GBP,4159.56,2024-09-30,active
ACC_006159,CUST_03672,savings,EUR,$6565.35,2025-09-22,active
ACC_006160,CUST_03192,checking,GBP,7817.13,2023-05-20,suspended
ACC_006161,CUST_02962,checking,EUR,2361.52,2024-12-25,active
ACC_006162,CUST_02121,checking,GBP,6265.84,2025-01-25,closed
ACC_006163,CUST_00184,savings,GBP,6671.55,2025-04-12,closed
ACC_006164,CUST_02248,savings,GBP,357.57,2022-07-10,active
ACC_006165,CUST_03097,checking,GBP,5969.18,2023-05-24,closed
ACC_006166,CUST_00331,checking,GBP,3938.27,2025-01-11,active
ACC_006167,CUST_00028,checking,EUR,9860.55,2024-04-11,suspended
ACC_006168,CUST_04911,savings,USD,7598.36,2022-11-17,closed
ACC_006169,CUST_00821,checking,GBP,6317.23,2022-12-23,suspended
ACC_006170,CUST_01152,savings,EUR,-1123.98,2025-08-23,closed
ACC_006171,CUST_01380,savings,USD,6334.96,2022-07-07,suspended
ACC_006172,CUST_00911,savings,EUR,2717.08,2023-03-27,suspended
ACC_006173,CUST_01321,savings,GBP,7620.59,2024-04-04,active
ACC_006174,CUST_04523,savings,GBP,4520.25,2024-12-07,active
ACC_006175,CUST_04555,savings,EUR,3442.74,2023-04-17,active
ACC_006176,CUST_04391,checking,EUR,3690.15,2023-12-09,closed
ACC_006177,CUST_01274,savings,EUR,3889.34,2021-10-29,suspended
ACC_006178,CUST_04841,checking,GBP,958.32,2021-07-12,active
ACC_006179,CUST_02235,savings,GBP,1351.95,2024-05-14,suspended
ACC_006180,CUST_04540,checking,EUR,3993.55,2024-11-11,suspended
ACC_006181,CUST_00948,savings,EUR,9665.41,2024-07-03,active
ACC_006182,CUST_00945,savings,EUR,7143.39,2024-06-19,suspended
ACC_006183,CUST_00243,checking,GBP,7412.01,2026-01-24,closed
ACC_006184,CUST_03629,savings,GBP,8591.68,2024-08-23,suspended
ACC_006185,CUST_04346,savings,GBP,5843.35,2023-11-07,closed
ACC_006186,CUST_02369,savings,USD,3629.97,2023-12-27,suspended
ACC_006187,CUST_02944,checking,USD,3767.05,2024-10-05,active
ACC_006188,CUST_04905,checking,USD,2522.78,2026-01-05,active
ACC_006189,CUST_00239,savings,USD,7433.02,2024-06-21,active
ACC_006190,CUST_00596,savings,EUR,2191.27,2022-03-02,active
ACC_006191,CUST_02356,checking,GBP,11271.03,2025-11-28,closed
ACC_006192,CUST_00632,checking,GBP,2291.27,2023-12-29,suspended
ACC_006193,CUST_00783,checking,EUR,8668.71,2022-01-01,closed
ACC_006194,CUST_04552,checking,EUR,8684.9,2024-05-18,closed
ACC_006195,CUST_01055,savings,GBP,6873.06,2021-07-01,active
ACC_006196,CUST_04177,savings,GBP,9861.72,2025-10-09,closed
ACC_006197,CUST_01818,checking,EUR,4411.3,2023-09-30,suspended
ACC_006198,CUST_00204,savings,EUR,5384.8,2022-07-09,suspended
ACC_006199,CUST_04793,savings,USD,5673.28,2023-03-11,active
ACC_006200,CUST_00797,savings,USD,6770.36,2022-04-25,suspended
ACC_006201,CUST_03642,checking,GBP,-456.9,2024-12-10,suspended
ACC_006202,CUST_03297,savings,EUR,4681.59,2021-05-18,closed
ACC_006203,CUST_04526,checking,EUR,7574.71,2025-04-05,closed
ACC_006204,CUST_03048,checking,USD,3884.25,2022-11-08,active
ACC_006205,CUST_04462,checking,GBP,10878.73,2022-09-28,suspended
ACC_006206,CUST_00005,checking,USD,5384.09,2021-06-21,closed
ACC_006207,CUST_04640,savings,USD,6543.57,2021-03-12,closed
ACC_006208,CUST_02943,savings,USD,9652.99,2023-05-06,suspended
ACC_006209,CUST_04450,checking,GBP,5388.3,2025-09-14,closed
ACC_006210,CUST_00546,savings,EUR,$9603.97,2024-08-16,closed
ACC_006211,CUST_03443,checking,GBP,6749.44,2025-01-20,active
ACC_006212,CUST_03705,checking,EUR,6755.24,2023-01-06,closed
ACC_006213,CUST_00354,savings,EUR,2332.52,2021-07-18,closed
ACC_006214,CUST_01178,checking,EUR,8319.38,2025-06-12,active
ACC_006215,CUST_01824,checking,USD,3180.83,2021-11-16,suspended
ACC_006216,CUST_00566,checking,USD,4440.85,2026-02-15,suspended
ACC_006217,CUST_00479,savings,EUR,8777.6,2024-07-29,active
ACC_006218,CUST_00167,checking,GBP,3899.78,2023-04-25,closed
ACC_006219,CUST_03264,savings,USD,6043.37,2025-10-08,suspended
ACC_006220,CUST_03258,checking,EUR,4838.38,2024-03-09,closed
ACC_006221,CUST_03766,checking,GBP,4943.0,2022-12-17,closed
ACC_006222,CUST_00074,checking,USD,4551.62,2025-05-13,active
ACC_006223,CUST_01969,savings,EUR,1891.47,2022-11-01,active
ACC_006224,CUST_01741,checking,USD,6635.43,2024-06-21,active
ACC_006225,CUST_00261,checking,GBP,6902.37,2023-07-09,closed
ACC_006226,CUST_99999,checking,GBP,3254.04,2021-09-17,suspended
ACC_006227,CUST_02711,checking,GBP,3673.13,2021-07-17,closed
ACC_006228,CUST_04918,savings,EUR,7738.97,2023-07-14,suspended
ACC_006229,CUST_02769,checking,EUR,4208.64,2022-09-13,closed
ACC_006230,CUST_04791,savings,EUR,5277.79,2022-04-03,active
ACC_006231,CUST_04087,checking,GBP,2355.21,2025-10-10,unknown
ACC_006232,CUST_02273,savings,EUR,4809.58,2022-01-09,closed
ACC_006233,CUST_00503,savings,GBP,2371.46,2024-02-28,active
ACC_006234,CUST_01182,checking,USD,3185.07,2025-01-26,suspended
ACC_006235,CUST_02384,checking,GBP,2707.46,2026-01-03,active
ACC_006236,CUST_00676,checking,USD,7589.85,2026-02-13,suspended
ACC_006237,CUST_01141,checking,GBP,1011.24,2022-12-29,active
ACC_006238,CUST_02289,savings,GBP,5800.05,2024-03-11,suspended
ACC_006239,CUST_03564,checking,GBP,4330.63,2023-04-07,suspended
ACC_006240,CUST_04915,savings,EUR,9188.79,2023-12-25,active
ACC_006241,CUST_00812,checking,EUR,$7338.41,2025-03-09,active
ACC_006242,CUST_04917,savings,GBP,1280.1,31-02-2020,active
ACC_006243,CUST_02474,savings,EUR,3318.43,2025-02-15,closed
ACC_006244,CUST_04436,savings,GBP,4958.26,2023-05-03,closed
ACC_006245,CUST_01972,savings,EUR,3317.82,2022-07-22,closed
ACC_006246,CUST_04948,savings,EUR,7724.82,2025-04-30,active
ACC_006247,CUST_03245,savings,GBP,5509.83,2025-07-09,closed
ACC_006248,CUST_00270,savings,GBP,4419.96,2021-10-10,active
ACC_006249,CUST_04803,savings,USD,7942.69,2024-10-24,active
ACC_006250,CUST_02474,checking,GBP,1467.92,2021-10-05,active
ACC_006251,CUST_01238,savings,EUR,4203.46,2022-06-14,active
ACC_006252,CUST_04792,savings,GBP,5744.0,2024-10-21,suspended
ACC_006253,CUST_01960,savings,GBP,4576.06,2023-08-21,closed
ACC_006254,CUST_01848,checking,USD,-4313.82,2023-01-08,closed
ACC_006255,CUST_00694,savings,GBP,6017.07,2026-01-09,active
ACC_006256,CUST_00177,savings,USD,6508.18,2024-08-25,suspended
ACC_006257,CUST_02798,checking,GBP,1962.36,2021-10-24,closed
ACC_006258,CUST_01197,savings,EUR,-1548.93,2022-01-05,closed
ACC_006259,CUST_02300,checking,GBP,2966.79,2022-03-18,suspended
ACC_006260,CUST_03018,checking,USD,4389.55,2024-02-04,closed
ACC_006261,CUST_00020,checking,USD,4668.41,2023-05-09,suspended
ACC_006262,CUST_01168,savings,GBP,-901.32,2024-05-09,closed
ACC_006263,CUST_02819,savings,GBP,5609.66,2023-07-19,suspended
ACC_006264,CUST_01919,savings,EUR,8086.63,2025-06-11,suspended
